game,steps,loss,exploration,reward
416,101,,1.0,0.0
417,83,,1.0,0.0
418,117,,1.0,1.0
419,111,,1.0,0.0
420,83,,1.0,0.0
421,67,,1.0,0.0
422,95,,1.0,0.0
423,82,,1.0,0.0
424,77,,1.0,0.0
425,109,,1.0,0.0
426,106,,1.0,0.0
427,86,,1.0,0.0
428,79,,1.0,0.0
429,101,,1.0,0.0
430,106,,1.0,0.0
431,114,,1.0,0.0
432,103,,1.0,0.0
433,105,,1.0,0.0
434,112,,1.0,0.0
435,105,,1.0,0.0
436,76,,1.0,0.0
437,93,,1.0,0.0
438,113,,1.0,0.0
439,111,,1.0,0.0
440,121,,1.0,0.0
441,81,,1.0,0.0
442,124,,1.0,0.0
443,119,,1.0,0.0
444,75,,1.0,0.0
445,114,,1.0,0.0
446,104,,1.0,0.0
447,108,,1.0,0.0
448,129,,1.0,0.0
449,116,,1.0,0.0
450,105,,1.0,0.0
451,75,,1.0,0.0
452,115,,1.0,0.0
453,97,,1.0,0.0
454,115,,1.0,0.0
455,106,,1.0,0.0
456,81,,1.0,0.0
457,142,,1.0,1.0
458,116,,1.0,0.0
459,107,,1.0,0.0
460,70,,1.0,0.0
461,129,,1.0,0.0
462,93,,1.0,0.0
463,107,,1.0,0.0
464,118,,1.0,0.0
465,122,,1.0,0.0
466,81,,1.0,0.0
467,91,,1.0,0.0
468,87,,1.0,0.0
469,103,,1.0,0.0
470,68,,1.0,0.0
471,113,,1.0,0.0
472,135,,1.0,0.0
473,80,,1.0,0.0
474,83,,1.0,0.0
475,77,,1.0,0.0
476,55,,1.0,0.0
477,78,,1.0,0.0
478,68,,1.0,0.0
479,113,,1.0,0.0
480,83,,1.0,0.0
481,94,,1.0,0.0
482,91,,1.0,0.0
483,103,,1.0,0.0
484,100,,1.0,0.0
485,74,,1.0,0.0
486,115,,1.0,0.0
487,103,,1.0,0.0
488,91,,1.0,0.0
489,112,,1.0,0.0
490,78,,1.0,0.0
491,80,,1.0,0.0
492,103,,1.0,0.0
493,100,,1.0,0.0
494,102,,1.0,0.0
495,107,,1.0,0.0
496,106,,1.0,0.0
497,100,,1.0,0.0
498,83,,1.0,0.0
499,118,,1.0,0.0
500,97,,1.0,0.0
501,77,,1.0,0.0
502,93,,1.0,0.0
503,106,,1.0,0.0
504,100,,1.0,0.0
505,94,,1.0,0.0
506,85,,1.0,0.0
507,66,,1.0,0.0
508,81,,1.0,0.0
509,100,,1.0,0.0
510,131,,1.0,0.0
511,111,,1.0,0.0
512,101,,1.0,0.0
513,112,,1.0,0.0
514,107,,1.0,0.0
515,109,,1.0,0.0
516,118,,1.0,1.0
517,96,,1.0,0.0
518,123,,1.0,1.0
519,113,,1.0,0.0
520,96,,1.0,0.0
521,86,,1.0,0.0
522,90,,1.0,0.0
523,89,,1.0,1.0
524,119,,1.0,0.0
525,92,,1.0,0.0
526,119,,1.0,0.0
527,86,,1.0,0.0
528,71,,1.0,0.0
529,123,,1.0,0.0
530,120,,1.0,0.0
531,74,,1.0,1.0
532,102,,1.0,0.0
533,105,,1.0,0.0
534,107,,1.0,0.0
535,99,,1.0,0.0
536,109,,1.0,0.0
537,103,,1.0,0.0
538,109,,1.0,0.0
539,103,,1.0,0.0
540,67,,1.0,0.0
541,99,,1.0,0.0
542,119,,1.0,0.0
543,96,,1.0,0.0
544,94,,1.0,0.0
545,95,,1.0,0.0
546,102,,1.0,0.0
547,154,,1.0,1.0
548,98,,1.0,0.0
549,94,,1.0,0.0
550,83,,1.0,0.0
551,103,,1.0,0.0
552,81,,1.0,0.0
553,100,,1.0,0.0
554,67,,1.0,1.0
555,92,,1.0,0.0
556,75,,1.0,0.0
557,99,,1.0,0.0
558,89,,1.0,0.0
559,73,,1.0,0.0
560,102,,1.0,0.0
561,119,,1.0,0.0
562,126,,1.0,0.0
563,90,,1.0,0.0
564,97,,1.0,0.0
565,118,,1.0,1.0
566,123,,1.0,0.0
567,85,,1.0,0.0
568,111,,1.0,0.0
569,121,,1.0,0.0
570,108,,1.0,0.0
571,96,,1.0,0.0
572,91,,1.0,0.0
573,106,,1.0,0.0
574,55,,1.0,0.0
575,67,,1.0,0.0
576,74,,1.0,0.0
577,51,,1.0,0.0
578,110,,1.0,0.0
579,93,,1.0,0.0
580,103,,1.0,0.0
581,99,,1.0,0.0
582,128,,1.0,0.0
583,72,,1.0,0.0
584,118,,1.0,0.0
585,130,,1.0,0.0
586,69,,1.0,0.0
587,82,,1.0,0.0
588,106,,1.0,0.0
589,100,,1.0,0.0
590,98,,1.0,0.0
591,94,,1.0,0.0
592,93,,1.0,0.0
593,61,,1.0,0.0
594,101,,1.0,0.0
595,85,,1.0,0.0
596,115,,1.0,1.0
597,81,,1.0,0.0
598,57,,1.0,0.0
599,87,,1.0,0.0
600,97,,1.0,0.0
601,83,,1.0,0.0
602,71,,1.0,0.0
603,78,,1.0,0.0
604,83,,1.0,0.0
605,119,,1.0,0.0
606,116,,1.0,0.0
607,103,,1.0,0.0
608,74,,1.0,0.0
609,117,,1.0,0.0
610,132,,1.0,0.0
611,116,,1.0,0.0
612,85,,1.0,0.0
613,105,,1.0,0.0
614,81,,1.0,0.0
615,106,,1.0,0.0
616,117,,1.0,1.0
617,119,,1.0,0.0
618,87,,1.0,0.0
619,93,,1.0,0.0
620,126,,1.0,1.0
621,114,,1.0,0.0
622,118,,1.0,0.0
623,89,,1.0,0.0
624,81,,1.0,0.0
625,79,,1.0,0.0
626,58,,1.0,0.0
627,100,,1.0,0.0
628,113,,1.0,0.0
629,91,,1.0,0.0
630,108,,1.0,0.0
631,101,,1.0,0.0
632,102,,1.0,0.0
633,108,,1.0,0.0
634,105,,1.0,0.0
635,108,,1.0,0.0
636,85,,1.0,0.0
637,87,,1.0,0.0
638,115,,1.0,0.0
639,123,,1.0,0.0
640,99,,1.0,0.0
641,117,,1.0,0.0
642,88,,1.0,0.0
643,111,,1.0,0.0
644,100,,1.0,0.0
645,79,,1.0,0.0
646,88,,1.0,0.0
647,93,,1.0,0.0
648,109,,1.0,0.0
649,124,,1.0,0.0
650,83,,1.0,0.0
651,101,,1.0,0.0
652,102,,1.0,0.0
653,126,,1.0,0.0
654,114,,1.0,0.0
655,84,,1.0,0.0
656,117,,1.0,0.0
657,99,,1.0,0.0
658,113,,1.0,0.0
659,81,,1.0,0.0
660,97,,1.0,0.0
661,110,,1.0,0.0
662,99,,1.0,0.0
663,124,,1.0,0.0
664,120,,1.0,0.0
665,115,,1.0,0.0
666,87,,1.0,0.0
667,113,,1.0,0.0
668,74,,1.0,0.0
669,76,,1.0,0.0
670,95,,1.0,0.0
671,89,,1.0,0.0
672,105,,1.0,0.0
673,121,,1.0,0.0
674,115,,1.0,0.0
675,80,,1.0,0.0
676,92,,1.0,0.0
677,104,,1.0,0.0
678,90,,1.0,0.0
679,87,,1.0,0.0
680,89,,1.0,0.0
681,102,,1.0,0.0
682,111,,1.0,0.0
683,111,,1.0,0.0
684,114,,1.0,0.0
685,104,,1.0,0.0
686,104,,1.0,0.0
687,70,,1.0,0.0
688,119,,1.0,0.0
689,104,,1.0,0.0
690,128,,1.0,1.0
691,81,,1.0,0.0
692,70,,1.0,0.0
693,119,,1.0,0.0
694,101,,1.0,0.0
695,111,,1.0,0.0
696,99,,1.0,0.0
697,71,,1.0,0.0
698,76,,1.0,0.0
699,88,,1.0,0.0
700,85,,1.0,0.0
701,81,,1.0,0.0
702,103,,1.0,0.0
703,87,,1.0,0.0
704,85,,1.0,0.0
705,92,,1.0,0.0
706,116,,1.0,0.0
707,109,,1.0,0.0
708,87,,1.0,0.0
709,88,,1.0,0.0
710,121,,1.0,0.0
711,105,,1.0,0.0
712,98,,1.0,0.0
713,119,,1.0,0.0
714,135,,1.0,0.0
715,121,,1.0,0.0
716,86,,1.0,0.0
717,91,,1.0,0.0
718,63,,1.0,0.0
719,102,,1.0,0.0
720,127,,1.0,0.0
721,69,,1.0,0.0
722,140,,1.0,0.0
723,73,,1.0,0.0
724,109,,1.0,0.0
725,116,,1.0,0.0
726,116,,1.0,0.0
727,120,,1.0,0.0
728,102,,1.0,0.0
729,88,,1.0,0.0
730,79,,1.0,0.0
731,78,,1.0,0.0
732,115,,1.0,0.0
733,138,,1.0,0.0
734,122,,1.0,0.0
735,97,,1.0,0.0
736,101,,1.0,0.0
737,107,,1.0,1.0
738,105,,1.0,0.0
739,61,,1.0,0.0
740,135,,1.0,0.0
741,76,,1.0,0.0
742,82,,1.0,0.0
743,110,,1.0,0.0
744,109,,1.0,0.0
745,121,,1.0,1.0
746,99,,1.0,0.0
747,96,,1.0,0.0
748,112,,1.0,0.0
749,106,,1.0,0.0
750,99,,1.0,0.0
751,108,,1.0,0.0
752,75,,1.0,0.0
753,91,,1.0,0.0
754,135,,1.0,1.0
755,109,,1.0,1.0
756,118,,1.0,0.0
757,114,,1.0,0.0
758,93,,1.0,0.0
759,91,,1.0,0.0
760,129,,1.0,0.0
761,104,,1.0,0.0
762,80,,1.0,0.0
763,105,,1.0,0.0
764,81,,1.0,0.0
765,118,,1.0,0.0
766,97,,1.0,0.0
767,83,,1.0,0.0
768,109,,1.0,0.0
769,89,,1.0,0.0
770,92,,1.0,0.0
771,96,,1.0,0.0
772,85,,1.0,0.0
773,56,,1.0,0.0
774,97,,1.0,0.0
775,102,,1.0,0.0
776,85,,1.0,0.0
777,91,,1.0,0.0
778,99,,1.0,0.0
779,90,,1.0,0.0
780,127,,1.0,0.0
781,118,,1.0,0.0
782,107,,1.0,1.0
783,89,,1.0,0.0
784,107,,1.0,0.0
785,92,,1.0,0.0
786,85,,1.0,0.0
787,112,,1.0,0.0
788,79,,1.0,0.0
789,132,,1.0,0.0
790,90,,1.0,0.0
791,79,,1.0,0.0
792,105,,1.0,0.0
793,123,,1.0,0.0
794,132,,1.0,0.0
795,108,,1.0,0.0
796,121,,1.0,0.0
797,73,,1.0,0.0
798,106,,1.0,0.0
799,84,,1.0,0.0
800,97,,1.0,0.0
801,64,,1.0,0.0
802,115,,1.0,0.0
803,99,,1.0,0.0
804,90,,1.0,0.0
805,76,,1.0,0.0
806,108,,1.0,0.0
807,91,,1.0,0.0
808,79,,1.0,0.0
809,115,,1.0,0.0
810,109,,1.0,0.0
811,110,,1.0,0.0
812,115,,1.0,0.0
813,135,,1.0,0.0
814,115,,1.0,0.0
815,85,,1.0,0.0
816,128,,1.0,0.0
817,89,,1.0,0.0
818,113,,1.0,0.0
819,107,,1.0,0.0
820,82,,1.0,0.0
821,131,,1.0,0.0
822,81,,1.0,0.0
823,85,,1.0,0.0
824,95,,1.0,0.0
825,116,,1.0,0.0
826,101,,1.0,0.0
827,94,,1.0,0.0
828,110,,1.0,0.0
829,103,,1.0,0.0
830,116,,1.0,0.0
831,90,,1.0,0.0
832,100,,1.0,0.0
833,127,,1.0,0.0
834,93,,1.0,0.0
835,121,,1.0,0.0
836,137,,1.0,1.0
837,136,,1.0,0.0
838,109,,1.0,0.0
839,113,,1.0,0.0
840,114,,1.0,0.0
841,80,,1.0,0.0
842,74,,1.0,0.0
843,113,,1.0,0.0
844,118,,1.0,0.0
845,74,,1.0,0.0
846,75,,1.0,0.0
847,95,,1.0,0.0
848,110,,1.0,0.0
849,125,,1.0,0.0
850,132,,1.0,0.0
851,73,,1.0,0.0
852,114,,1.0,0.0
853,78,,1.0,0.0
854,75,,1.0,0.0
855,113,,1.0,0.0
856,95,,1.0,0.0
857,105,,1.0,0.0
858,95,,1.0,0.0
859,101,,1.0,0.0
860,89,,1.0,0.0
861,119,,1.0,0.0
862,80,,1.0,0.0
863,139,,1.0,0.0
864,98,,1.0,0.0
865,133,,1.0,0.0
866,104,,1.0,0.0
867,81,,1.0,0.0
868,111,,1.0,0.0
869,81,,1.0,0.0
870,98,,1.0,0.0
871,138,,1.0,0.0
872,111,,1.0,0.0
873,115,,1.0,0.0
874,109,,1.0,0.0
875,137,,1.0,0.0
876,82,,1.0,0.0
877,127,,1.0,0.0
878,95,,1.0,0.0
879,105,,1.0,0.0
880,77,,1.0,0.0
881,99,,1.0,0.0
882,122,,1.0,1.0
883,104,,1.0,0.0
884,65,,1.0,0.0
885,142,,1.0,1.0
886,93,,1.0,0.0
887,88,,1.0,0.0
888,99,,1.0,0.0
889,101,,1.0,0.0
890,92,,1.0,0.0
891,104,,1.0,0.0
892,87,,1.0,0.0
893,124,,1.0,0.0
894,124,,1.0,0.0
895,95,,1.0,0.0
896,126,,1.0,0.0
897,87,,1.0,0.0
898,110,,1.0,0.0
899,144,,1.0,2.0
900,100,,1.0,0.0
901,104,,1.0,0.0
902,111,,1.0,0.0
903,126,,1.0,0.0
904,76,,1.0,0.0
905,86,,1.0,0.0
906,97,,1.0,0.0
907,105,,1.0,0.0
908,117,,1.0,0.0
909,120,,1.0,0.0
910,122,,1.0,0.0
911,104,,1.0,0.0
912,102,,1.0,0.0
913,73,,1.0,0.0
914,126,,1.0,0.0
915,105,,1.0,0.0
916,89,,1.0,0.0
917,105,,1.0,0.0
918,104,,1.0,0.0
919,93,,1.0,0.0
920,101,,1.0,0.0
921,97,,1.0,0.0
922,133,,1.0,0.0
923,109,,1.0,0.0
924,103,,1.0,0.0
925,107,,1.0,0.0
926,71,,1.0,0.0
927,87,,1.0,0.0
928,99,,1.0,0.0
929,87,,1.0,0.0
930,87,,1.0,0.0
931,135,,1.0,0.0
932,107,,1.0,0.0
933,94,,1.0,0.0
934,82,,1.0,0.0
935,95,,1.0,0.0
936,91,,1.0,0.0
937,74,,1.0,0.0
938,67,,1.0,0.0
939,105,,1.0,0.0
940,111,,1.0,0.0
941,109,,1.0,0.0
942,116,,1.0,0.0
943,95,,1.0,0.0
944,102,,1.0,0.0
945,84,,1.0,0.0
946,89,,1.0,0.0
947,121,,1.0,0.0
948,78,,1.0,0.0
949,84,,1.0,0.0
950,83,,1.0,0.0
951,120,,1.0,0.0
952,96,,1.0,0.0
953,115,,1.0,0.0
954,83,,1.0,0.0
955,97,,1.0,0.0
956,124,,1.0,0.0
957,75,,1.0,0.0
958,102,,1.0,0.0
959,114,,1.0,0.0
960,113,,1.0,0.0
961,119,,1.0,1.0
962,107,,1.0,0.0
963,101,,1.0,0.0
964,81,,1.0,0.0
965,114,,1.0,0.0
966,96,,1.0,0.0
967,102,,1.0,0.0
968,93,,1.0,0.0
969,84,,1.0,0.0
970,87,,1.0,0.0
971,113,,1.0,0.0
972,105,,1.0,0.0
973,98,,1.0,0.0
974,105,,1.0,0.0
975,113,,1.0,0.0
976,98,,1.0,0.0
977,107,,1.0,0.0
978,122,,1.0,0.0
979,84,,1.0,0.0
980,121,,1.0,0.0
981,70,,1.0,0.0
982,102,,1.0,0.0
983,113,,1.0,0.0
984,65,,1.0,0.0
985,107,,1.0,0.0
986,100,,1.0,0.0
987,123,,1.0,0.0
988,88,,1.0,0.0
989,87,,1.0,0.0
990,99,,1.0,0.0
991,112,,1.0,0.0
992,97,,1.0,0.0
993,129,,1.0,0.0
994,86,,1.0,0.0
995,96,,1.0,0.0
996,95,,1.0,0.0
997,108,,1.0,0.0
998,85,,1.0,0.0
999,93,,1.0,0.0
1000,108,2.602947242054061,0.9995005,0.0
1001,112,,0.9995005,0.0
1002,112,,0.9995005,0.0
1003,94,,0.9995005,0.0
1004,103,,0.9995005,0.0
1005,87,38435.09030032468,0.999001,0.0
1006,123,,0.999001,0.0
1007,94,,0.999001,0.0
1008,95,,0.999001,0.0
1009,100,,0.999001,0.0
1010,125,325553.798776455,0.9985015,0.0
1011,136,,0.9985015,0.0
1012,87,,0.9985015,0.0
1013,92,,0.9985015,0.0
1014,93,,0.9985015,0.0
1015,107,26265.3346637006,0.9980020000000001,0.0
1016,121,,0.9980020000000001,0.0
1017,113,,0.9980020000000001,0.0
1018,91,,0.9980020000000001,0.0
1019,73,,0.9980020000000001,0.0
1020,78,64018.49566881547,0.9975025000000001,0.0
1021,83,,0.9975025000000001,0.0
1022,94,,0.9975025000000001,0.0
1023,74,,0.9975025000000001,0.0
1024,61,,0.9975025000000001,0.0
1025,94,19815.004537033932,0.9970030000000001,1.0
1026,82,,0.9970030000000001,0.0
1027,80,,0.9970030000000001,0.0
1028,93,,0.9970030000000001,0.0
1029,83,,0.9970030000000001,0.0
1030,139,34813.9110420136,0.9965035000000001,0.0
1031,104,,0.9965035000000001,0.0
1032,104,,0.9965035000000001,0.0
1033,118,,0.9965035000000001,0.0
1034,116,,0.9965035000000001,0.0
1035,90,15833.44490297379,0.9960040000000001,0.0
1036,109,,0.9960040000000001,0.0
1037,93,,0.9960040000000001,0.0
1038,87,,0.9960040000000001,0.0
1039,93,,0.9960040000000001,0.0
1040,85,21781.468680527487,0.9955045000000001,0.0
1041,115,,0.9955045000000001,0.0
1042,69,,0.9955045000000001,0.0
1043,81,,0.9955045000000001,0.0
1044,66,,0.9955045000000001,0.0
1045,82,13346.858403120006,0.9950050000000001,0.0
1046,108,,0.9950050000000001,0.0
1047,95,,0.9950050000000001,0.0
1048,109,,0.9950050000000001,0.0
