game,steps,loss,exploration,reward
338,221,1.696462124346967,0.9450550000000076,5422
339,150,1.8188898050457138,0.9448552000000077,4265
340,211,1.9562756828563435,0.9446554000000077,4802
341,239,1.4799520725340356,0.9444556000000077,6386
342,194,1.56485367124163,0.9442558000000078,5574
343,214,1.4779876810437518,0.9440560000000078,3246
344,163,1.6210619926528345,0.9438562000000078,4771
345,233,1.6256848209720607,0.9436564000000078,6148
346,213,1.5789404370247202,0.9434566000000079,4524
347,163,1.4884680046848828,0.9432568000000079,2928
348,161,1.7489341666179081,0.9430570000000079,6094
349,174,1.6294289260948072,0.942857200000008,5979
350,221,1.7228240364699194,0.942657400000008,4947
351,169,1.5701176108574078,0.942457600000008,4222
352,150,1.4548803407916482,0.942257800000008,4601
353,182,1.766665056607449,0.9420580000000081,2275
354,205,1.7011296398552858,0.9418582000000081,4758
355,201,1.8204992947265923,0.9416584000000081,5948
356,227,1.6678067644060148,0.9414586000000081,6083
357,202,1.722516581802934,0.9412588000000082,4951
358,175,1.6009180070026598,0.9410590000000082,4982
359,147,1.7744534653939978,0.9408592000000082,5166
360,178,1.6727395941754273,0.9406594000000083,4210
361,171,1.9148152130910314,0.9404596000000083,2750
362,175,1.6779899973489614,0.9402598000000083,5261
363,155,1.8716162578994884,0.9400600000000083,3000
364,201,2.1308764691953823,0.9398602000000084,3341
365,218,2.865289909428124,0.9396604000000084,1652
366,258,1.7057685325844865,0.9394606000000084,5518
367,201,1.7283559218748854,0.9392608000000084,3350
368,261,1.7190132180306408,0.9390610000000085,2311
369,182,1.827485966961084,0.9388612000000085,3792
370,245,2.0784786228227166,0.9386614000000085,4269
371,188,1.60295182657297,0.9384616000000086,5211
372,238,1.676197111098735,0.9382618000000086,4394
373,170,1.634391980354474,0.9380620000000086,3765
374,231,1.609120361226816,0.9378622000000086,6809
375,219,1.6945443261208846,0.9376624000000087,5592
376,257,1.715924178376729,0.9374626000000087,3825
377,195,1.750356936681911,0.9372628000000087,4151
378,164,1.6118816860509377,0.9370630000000088,5099
379,210,1.7710046495929224,0.9368632000000088,5769
380,198,1.656899542646621,0.9366634000000088,4328
381,193,1.7109549703454752,0.9364636000000088,3133
382,237,1.562801040666734,0.9362638000000089,4003
383,189,1.7652858487452976,0.9360640000000089,-103
384,171,1.9163676821660647,0.9358642000000089,4121
385,225,2.2691833673178343,0.935664400000009,5745
386,205,1.8502265443520822,0.935464600000009,5583
387,188,1.8754070318698726,0.935264800000009,8021
388,211,1.7999518831465044,0.935065000000009,3537
389,195,2.2002228120950367,0.9348652000000091,2463
390,189,3.137958105167046,0.9346654000000091,1990
391,203,1.7615855319578773,0.9344656000000091,3489
392,193,1.7814190822831777,0.9342658000000091,4342
393,218,1.7379971789113666,0.9340660000000092,3157
394,247,1.6509124289641461,0.9338662000000092,4751
395,192,1.6436237168321302,0.9336664000000092,8239
396,177,1.7566862032395,0.9334666000000093,4459
397,161,1.7158345136381759,0.9332668000000093,3078
398,201,1.5974970874887404,0.9330670000000093,2133
399,191,1.9012471077202648,0.9328672000000093,3891
400,197,1.8468902168119772,0.9326674000000094,3273
401,151,1.9415381864704517,0.9324676000000094,1426
402,212,1.854117909253226,0.9322678000000094,1325
403,206,2.017498610130831,0.9320680000000094,3671
404,270,2.8920218896469896,0.9318682000000095,6262
405,135,4.210455881984058,0.9316684000000095,1755
406,174,1.834069531237875,0.9314686000000095,5989
407,178,1.8576033018486815,0.9312688000000096,7241
408,213,1.8771494443887453,0.9310690000000096,1721
409,223,1.7864023832235858,0.9308692000000096,3783
410,235,1.849762637633867,0.9306694000000096,3216
411,189,1.805000909407636,0.9304696000000097,5279
412,243,1.8252856560205541,0.9302698000000097,4331
413,231,1.7376559887250387,0.9300700000000097,8744
414,185,1.5988361723845002,0.9298702000000098,2723
415,263,1.8196146731886145,0.9296704000000098,4272
416,186,1.7026941099729054,0.9294706000000098,1647
417,171,1.6077665466379512,0.9292708000000098,4369
418,209,1.8438387616399825,0.9290710000000099,4866
419,207,1.685096889764482,0.9288712000000099,7431
420,199,1.6287432049781954,0.9286714000000099,1232
421,162,1.8832633711731643,0.92847160000001,4442
422,154,1.831961694099619,0.92827180000001,4033
423,245,1.5760960532536432,0.92807200000001,4226
424,166,1.6612190518209442,0.92787220000001,5565
425,208,1.679035468777402,0.9276724000000101,5599
426,235,1.767349831386399,0.9274726000000101,4745
427,161,1.821964283241641,0.9272728000000101,1756
428,286,1.7311995077333624,0.9270730000000101,6665
429,206,1.5463170109276496,0.9268732000000102,2341
430,146,1.865035564804752,0.9266734000000102,5508
431,230,1.7294376955585467,0.9264736000000102,4884
432,208,1.8200299655829855,0.9262738000000103,3339
433,190,1.7916791840720427,0.9260740000000103,5358
434,174,1.807328886375365,0.9258742000000103,1904
435,213,2.181180752813816,0.9256744000000103,4717
436,207,1.7540051329950368,0.9254746000000104,3305
437,163,1.5582267735616753,0.9252748000000104,5592
438,223,1.5784517664345008,0.9250750000000104,4826
439,177,1.8053893658728921,0.9248752000000104,1555
440,214,1.7899318515318228,0.9246754000000105,3369
441,163,1.56515595968199,0.9244756000000105,5406
442,138,1.6188224912143026,0.9242758000000105,3021
443,189,1.6966202260144656,0.9240760000000106,5601
444,209,1.7419635198796264,0.9238762000000106,5596
445,160,1.9791312796461364,0.9236764000000106,3811
446,173,1.66219428790348,0.9234766000000106,4900
447,193,1.4915155649814642,0.9232768000000107,3497
448,160,1.6949022902228075,0.9230770000000107,2700
449,190,1.5176915033800686,0.9228772000000107,1242
450,186,1.848123298695717,0.9226774000000108,3274
451,220,1.6370078943638258,0.9224776000000108,5444
452,223,1.6573491300537477,0.9222778000000108,4943
453,149,1.6193650233615784,0.9220780000000108,1796
454,207,1.8354611247245542,0.9218782000000109,3662
455,214,2.444939997531001,0.9216784000000109,5180
456,251,1.4732426606596347,0.9214786000000109,3604
457,251,1.5960266395201625,0.921278800000011,5591
458,191,1.436161197778548,0.921079000000011,3538
459,198,1.5570880161259355,0.920879200000011,324
460,224,1.6387570631718884,0.920679400000011,3445
461,215,1.4943550032649715,0.9204796000000111,3901
462,210,1.4636356120134355,0.9202798000000111,3345
463,205,1.5280481903054655,0.9200800000000111,4423
464,199,1.503006006374095,0.9198802000000111,4524
465,189,1.6149759235921683,0.9196804000000112,2098
466,287,1.548038177584468,0.9194806000000112,6096
467,190,1.4798609856197886,0.9192808000000112,4704
468,126,1.5228286784169052,0.9190810000000113,2371
469,223,1.5073371019227781,0.9188812000000113,5194
470,165,1.5583412214181953,0.9186814000000113,5738
471,114,1.5219010969289477,0.9184816000000113,1728
472,226,1.630084729554143,0.9182818000000114,4861
473,234,1.5461717615549337,0.9180820000000114,6571
474,222,1.6081861774123625,0.9178822000000114,3047
475,150,1.8952655372775429,0.9176824000000114,5152
476,179,1.6306070312324283,0.9174826000000115,4188
477,211,1.4767603382888026,0.9172828000000115,4208
478,233,1.5156895803192603,0.9170830000000115,4474
479,255,1.3932223047422263,0.9168832000000116,4510
480,227,1.3721551783759183,0.9166834000000116,4466
481,184,1.3856377977528682,0.9164836000000116,4276
482,275,1.7132562181727606,0.9162838000000116,3497
483,167,1.4701024050611506,0.9160840000000117,6197
484,261,1.4017856748581086,0.9158842000000117,7149
485,171,1.6365260239028216,0.9156844000000117,3820
486,225,1.391218945254369,0.9154846000000118,4826
487,195,1.4824852173430447,0.9152848000000118,5098
488,212,1.63870476230478,0.9150850000000118,4503
489,217,1.3760766261453377,0.9148852000000118,2790
490,190,1.5150815035107599,0.9146854000000119,3126
491,187,1.5276938953707895,0.9144856000000119,1802
492,236,1.484062504044781,0.9142858000000119,3855
493,198,1.5719777980238803,0.914086000000012,4162
494,223,1.4491990424413757,0.913886200000012,2952
495,213,1.6009166080267736,0.913686400000012,2365
496,190,1.462552415854077,0.913486600000012,2744
497,201,1.5858738131334307,0.9132868000000121,3830
498,145,1.4423119966545284,0.9130870000000121,4870
499,154,1.340708144538364,0.9128872000000121,3240
500,163,1.4485722482478438,0.9126874000000121,4108
501,253,1.4862176256870336,0.9124876000000122,3386
502,77,1.3787338780421836,0.9122878000000122,3358
503,243,1.4481218235665705,0.9120880000000122,3500
504,260,1.4046881029721452,0.9118882000000123,3757
505,182,1.589241778768445,0.9116884000000123,3464
506,255,1.4834109548763952,0.9114886000000123,4097
507,136,1.4297309736480182,0.9112888000000123,2434
508,236,1.6099096121459824,0.9110890000000124,6861
509,226,1.7956225201487541,0.9108892000000124,4078
510,229,2.665743939380058,0.9106894000000124,4215
511,202,1.2436772068189146,0.9104896000000124,3583
512,131,1.3735368392135883,0.9102898000000125,1941
513,255,1.5384206381793557,0.9100900000000125,3498
514,219,1.3734209460524203,0.9098902000000125,4185
515,234,1.6452478528003713,0.9096904000000126,2909
516,199,1.5668547197407527,0.9094906000000126,3991
517,177,1.3755766577689728,0.9092908000000126,2911
518,234,1.5223740253435152,0.9090910000000126,5841
519,186,1.3961106364874785,0.9088912000000127,3241
520,165,1.430252007000944,0.9086914000000127,1679
521,251,1.3717818201487157,0.9084916000000127,4292
522,175,1.3701754276719962,0.9082918000000128,5011
523,141,1.403358379058966,0.9080920000000128,5123
524,194,1.4203130310117311,0.9078922000000128,3425
525,230,1.4677940413009287,0.9076924000000128,5141
526,193,1.437933490833944,0.9074926000000129,4594
527,169,1.3403765196229342,0.9072928000000129,3553
528,201,1.4017041917668895,0.9070930000000129,4192
529,189,1.428148145042081,0.906893200000013,5572
530,168,1.685888912389123,0.906693400000013,2777
531,180,1.3402384240861833,0.906493600000013,3424
532,220,1.3503279636246028,0.906293800000013,3896
533,174,1.338904044638401,0.9060940000000131,2513
534,221,1.4229082213491588,0.9058942000000131,3338
535,165,1.5414087884095156,0.9056944000000131,6204
536,211,1.3490842255179514,0.9054946000000131,7051
537,121,1.362164906973435,0.9052948000000132,1986
538,173,1.3317430310405163,0.9050950000000132,2715
539,147,1.3786159132816447,0.9048952000000132,3192
540,154,1.6858593179776182,0.9046954000000133,3587
541,192,1.3578896683574926,0.9044956000000133,4482
542,142,1.4593892134911088,0.9042958000000133,3088
543,262,1.4417513586349517,0.9040960000000133,8285
544,210,1.4427071319350713,0.9038962000000134,541
545,169,1.3466405963648933,0.9036964000000134,1272
546,206,1.4548803345035521,0.9034966000000134,3231
547,154,1.460710394368097,0.9032968000000134,2887
548,287,1.406317386064531,0.9030970000000135,7097
549,202,1.26716634280243,0.9028972000000135,-229
550,191,1.451025540402422,0.9026974000000135,2393
551,128,1.3581761469641342,0.9024976000000136,4078
552,171,1.4285857638070834,0.9022978000000136,3328
553,178,1.410287887289835,0.9020980000000136,2926
554,180,1.459559806747509,0.9018982000000136,6849
555,214,1.5561430807632533,0.9016984000000137,3498
556,156,1.5212813617550025,0.9014986000000137,5138
557,217,1.4788530125214716,0.9012988000000137,2802
558,189,1.3301213070192788,0.9010990000000138,2998
559,212,1.3005436550319505,0.9008992000000138,1934
560,198,1.4885855263859176,0.9006994000000138,4708
561,198,1.4512784058047878,0.9004996000000138,3332
562,214,1.4996830964433696,0.9002998000000139,2241
563,198,1.2869890802627524,0.9001000000000139,5445
564,161,1.4351463463751555,0.8999002000000139,3343
565,218,1.5976801313610043,0.899700400000014,2448
566,202,1.4291869477461243,0.899500600000014,2450
567,210,1.4676894965213942,0.899300800000014,2220
568,238,1.3835101723102754,0.899101000000014,3643
569,143,1.4421109181898015,0.8989012000000141,6240
570,241,1.437558178625165,0.8987014000000141,5002
571,150,1.4062644534843742,0.8985016000000141,5546
572,258,1.4689898605412754,0.8983018000000141,7805
573,146,1.351366495588522,0.8981020000000142,539
574,186,1.4554979723475943,0.8979022000000142,5037
575,206,1.4642134477962065,0.8977024000000142,2645
576,140,1.4062473527768287,0.8975026000000143,4113
577,231,1.3086532572272416,0.8973028000000143,4832
578,181,1.437215468701794,0.8971030000000143,5497
579,132,1.352404194698897,0.8969032000000143,2270
580,185,1.7329834576874326,0.8967034000000144,6496
581,262,1.389404654210989,0.8965036000000144,6205
582,246,1.4754101682851346,0.8963038000000144,4232
583,161,1.3395630142341246,0.8961040000000144,3811
584,211,1.2730132921959176,0.8959042000000145,3115
585,243,1.3220162595296818,0.8957044000000145,3870
586,175,1.376432976318084,0.8955046000000145,5605
587,135,1.3947311134237517,0.8953048000000146,5278
588,172,1.3509157718862654,0.8951050000000146,4019
589,269,1.356510291138757,0.8949052000000146,5939
590,117,1.5361385374245722,0.8947054000000146,1648
591,237,1.3187308627718675,0.8945056000000147,3425
592,157,1.3171758221876209,0.8943058000000147,1478
593,227,1.3330749945160547,0.8941060000000147,5063
594,203,1.2933609547375704,0.8939062000000148,5883
595,145,1.5406016157762867,0.8937064000000148,4726
596,169,1.4423418957632979,0.8935066000000148,3419
597,200,1.301212940301194,0.8933068000000148,6206
