game,steps,loss,exploration,reward
489,2219,1.040472888888781,0.01,16
490,2219,1.8810941495861406,0.01,51
491,2219,0.7126472922589759,0.01,25
492,2219,0.7093489117191049,0.01,8
493,2219,0.7244612791978531,0.01,6
494,2219,0.708678383598686,0.01,41
495,2219,0.6902697844934219,0.01,0
496,2219,0.7238613966039921,0.01,45
497,2219,0.7171303284395389,0.01,61
498,2219,0.7289951506099791,0.01,20
499,2219,0.7289587533900225,0.01,38
500,2219,0.7166573660407298,0.01,31
501,2219,0.7382589817779093,0.01,28
502,2219,0.741261215195993,0.01,48
503,2219,0.7269693296977432,0.01,55
504,2219,0.7102261384428936,0.01,75
505,2219,0.7117328624727222,0.01,54
506,2219,0.7378921219760216,0.01,40
507,2219,0.7368679633015591,0.01,30
508,2219,0.7045770481528711,0.01,1
509,2219,0.736611571076846,0.01,25
510,2219,0.7522582792921165,0.01,13
511,2219,0.7081030120477848,0.01,99
512,2219,0.7253547570788919,0.01,35
513,2219,0.7149019052900168,0.01,87
514,2219,0.7034034056931254,0.01,27
515,2219,0.6994987629728696,0.01,38
516,2219,0.7125437414966639,0.01,94
517,2219,0.7448155850393231,0.01,121
518,2219,0.7358668382921245,0.01,13
519,2219,0.7268248824281367,0.01,0
520,2219,0.7229576442309729,0.01,97
521,2219,0.7634923953927546,0.01,0
522,2219,0.7600989925904504,0.01,117
523,2219,0.7650915898504065,0.01,103
524,2219,0.7791719416902366,0.01,141
525,2219,0.7879550878019865,0.01,111
526,2219,0.8133546392806192,0.01,24
527,2219,0.7953895893226127,0.01,26
528,2219,0.8323974364398877,0.01,90
529,2219,1.1140162922599455,0.01,97
530,2219,2.3648925782969132,0.01,106
531,2219,0.9338889353756152,0.01,48
532,2219,1.1983927036232591,0.01,4
533,2219,3.17996574387995,0.01,43
534,2219,2.679738738260263,0.01,90
535,2219,4.18408580130359,0.01,86
536,2219,0.9729179698107036,0.01,112
537,2219,0.9550349143279131,0.01,105
538,2219,0.973859529628069,0.01,125
539,2219,0.941871476955404,0.01,108
540,2219,0.9414780915042857,0.01,64
541,2219,0.9654749397901984,0.01,71
542,2219,0.950658988047407,0.01,48
543,2219,0.9296070912079489,0.01,28
544,2219,0.9391634432063792,0.01,54
545,2219,0.9499454145063383,0.01,32
546,2219,0.9392962057596159,0.01,64
547,2219,0.9370319226184759,0.01,9
548,2219,0.937790153265211,0.01,16
549,2219,0.9406281291186932,0.01,51
550,2219,0.9434197018744082,0.01,23
551,2219,0.9676887906210295,0.01,18
552,2219,0.9695700299565742,0.01,25
553,2219,0.9476876452588067,0.01,12
554,2219,0.9463623701004226,0.01,58
555,2219,0.946233972527439,0.01,28
556,2219,0.9483369528598413,0.01,93
557,2219,0.9381481487995077,0.01,94
558,2219,0.9577103786088954,0.01,94
559,2219,0.932866522693254,0.01,82
560,2219,0.9402229246441206,0.01,88
561,2219,0.9474006310187796,0.01,45
562,2219,0.9350714421029518,0.01,47
563,2219,0.927828798252835,0.01,28
564,2219,0.9261743364298247,0.01,34
565,2219,0.9215936589986768,0.01,103
566,2219,0.9474111741249295,0.01,65
567,2219,0.9354483077826504,0.01,78
568,2219,0.9235086765660263,0.01,41
569,2219,0.9429817936247084,0.01,102
570,2219,0.9332927462265839,0.01,23
571,2219,0.9242984022241261,0.01,43
572,2219,0.931191780500452,0.01,7
573,2219,0.9234775173223734,0.01,3
574,2219,0.9193001640666122,0.01,79
575,2219,0.9391928564579309,0.01,76
576,2219,0.9021351142586859,0.01,84
577,2219,0.9106743587046009,0.01,92
578,2219,0.9082061302553275,0.01,15
579,2219,0.9215595449991603,0.01,33
580,2219,0.9082503844397397,0.01,35
581,2219,0.8986019649347401,0.01,82
582,2219,0.8763447291635447,0.01,45
583,2219,0.9046614305220967,0.01,106
584,2219,0.8885136897273126,0.01,73
585,2219,0.9083596432531519,0.01,18
586,2219,0.9032489900657351,0.01,121
587,2219,0.9057350142037328,0.01,72
588,2219,0.8993613371916953,0.01,104
589,2219,0.8867723312204941,0.01,68
590,2219,0.8988824652811588,0.01,27
591,2219,0.8761295020602956,0.01,92
592,2219,0.8811320380445202,0.01,78
593,2219,0.85710732103853,0.01,21
594,2219,0.8654415457196342,0.01,65
595,2219,0.8968571815972617,0.01,79
596,2219,0.8365824451994776,0.01,69
597,2219,0.8144490405603855,0.01,106
598,2219,0.8517446406066533,0.01,90
599,2219,0.8544519356667122,0.01,101
600,2219,0.8633348719424023,0.01,40
601,2219,0.8165790166168145,0.01,103
602,2219,0.8317040089615257,0.01,106
603,2219,0.8137844219516939,0.01,25
604,2219,0.8089876444212463,0.01,97
605,2219,0.8324882951826946,0.01,60
606,2219,0.8234207538190694,0.01,65
607,2219,0.805906707051522,0.01,91
608,2219,0.8161458762686221,0.01,49
609,2219,0.8109999674714687,0.01,105
610,2219,0.817883742791238,0.01,56
611,2219,0.8068498785539039,0.01,84
612,2219,0.7896885893443494,0.01,111
613,2219,0.794997949863596,0.01,105
614,2219,0.783878733473928,0.01,54
615,2219,0.7867907125310861,0.01,107
616,2219,0.8112675743377551,0.01,103
617,2219,0.7858825280242713,0.01,120
618,2219,0.7671229845066578,0.01,79
619,2219,0.7989238131032361,0.01,71
620,2219,0.7816175393957363,0.01,43
621,2219,0.7919078796121114,0.01,127
622,2219,0.769349863124706,0.01,113
623,2219,0.7691297338128649,0.01,110
624,2219,0.7562910509711864,0.01,112
625,2219,0.7790509310069121,0.01,104
626,2219,0.7836665282800849,0.01,103
627,2219,0.7783172785566792,0.01,121
628,2219,0.7840739488215552,0.01,105
629,2219,0.7656585000549709,0.01,134
630,2219,0.7721752141122256,0.01,94
631,2219,0.7973688728299964,0.01,103
632,2219,0.771246279160823,0.01,56
633,2219,0.7554181892276506,0.01,116
634,2219,0.7661290449262553,0.01,107
635,2219,0.7795313474489229,0.01,94
636,2219,0.7787169092872364,0.01,94
637,2219,0.771637582852128,0.01,105
638,2219,0.7763272504825187,0.01,63
639,2219,0.782237769512931,0.01,100
640,2219,0.7745183355120908,0.01,116
641,2219,0.7804032690428656,0.01,107
642,2219,0.7843545163215162,0.01,75
643,2219,0.7876660589556889,0.01,113
644,2219,0.7755543803635502,0.01,112
645,2219,0.7868091797552338,0.01,129
646,2219,0.7739497464689674,0.01,116
647,2219,0.7884119333506306,0.01,108
648,2219,0.7786993822126815,0.01,104
649,2219,0.7729341162943841,0.01,48
650,2219,0.779470909260803,0.01,101
651,2219,0.7785091362271886,0.01,91
652,2219,0.7836841896617243,0.01,84
653,2219,0.7810165151916553,0.01,87
654,2219,0.7887922910145317,0.01,79
655,2219,0.7901142756493404,0.01,91
656,2219,0.7770110750043239,0.01,98
657,2219,0.7768994658169291,0.01,114
658,2219,0.7805978128550694,0.01,112
659,2219,0.7873490270822289,0.01,46
660,2219,0.77787681847237,0.01,99
661,2219,0.7878220566345806,0.01,66
662,2219,0.7970899841685943,0.01,73
663,2219,0.7766869920089168,0.01,110
664,2219,0.7821932467143492,0.01,131
665,2219,0.785234966415338,0.01,63
666,2219,0.7694808796858414,0.01,100
667,2219,0.7816252620531071,0.01,81
668,2219,0.7893682669473141,0.01,104
669,2219,0.7867114713511066,0.01,50
